Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2021-07-09 06:05:13,158.196.174.193,139.50.178.51,18105,14648,ICMP,1402,Data,HTTP,"Doloremque praesentium enim dolorem velit fuga.
Inventore ipsa eum enim dolor. Ipsam corrupti aliquam a cum veritatis provident.",IoC Detected,92.83,,Intrusion,Known Pattern B,Logged,High,Yasmin Sabharwal,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/35.0.866.0 Safari/534.0",Segment C,"Chennai, Goa",208.164.100.104,Log Data,Alert Data,Server
2021-10-13 08:32:41,88.112.232.101,19.34.102.156,42583,27739,TCP,462,Data,HTTP,Pariatur sunt minima assumenda non dolorum harum totam. Voluptatibus assumenda illum aliquid reprehenderit placeat.,IoC Detected,36.13,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Divit Sridhar,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/14.0.852.0 Mobile/16Q193 Safari/532.0",Segment A,"Ahmedabad, Telangana",,,,Server
2022-01-31 04:11:24,43.88.88.106,218.197.112.219,61130,40445,UDP,588,Control,FTP,"Vitae non voluptates reprehenderit autem consequatur ipsa.
Cupiditate aut sunt modi sint. Vitae atque quam atque accusantium. Quod pariatur sapiente illum eum.",IoC Detected,58.64,Alert Triggered,Malware,Known Pattern A,Blocked,High,Lakshit Trivedi,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0; rv:1.9.6.20) Gecko/9228-08-27 06:56:46 Firefox/3.8,Segment C,"Rajpur Sonarpur, Assam",213.67.83.206,,,Firewall
2021-09-22 22:21:37,178.133.52.63,23.251.117.222,44532,59087,TCP,870,Control,FTP,Tempora a dolores repudiandae doloremque odio itaque. In et facilis cum quibusdam ut. Nesciunt laboriosam laboriosam voluptatum aut nam nihil aspernatur.,,53.69,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Krish Magar,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.0),Segment A,"Mathura, Jharkhand",,Log Data,Alert Data,Server
2022-12-22 15:27:32,145.90.16.168,157.181.43.199,31321,20450,ICMP,467,Data,DNS,"A consectetur voluptatum quam earum ducimus. Reprehenderit amet harum modi rem.
Ducimus eum officia porro. Voluptate quis sint repudiandae et laudantium neque.",IoC Detected,36.24,,Intrusion,Known Pattern A,Ignored,High,Jiya Wason,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.0),Segment C,"Kadapa, Kerala",,,Alert Data,Server
2020-06-23 07:10:57,78.56.248.114,48.177.231.200,48261,20111,TCP,1272,Control,FTP,Sequi neque est dolorum occaecati temporibus accusantium id. Non eum quas autem. Numquam est unde voluptatibus vel et at.,,56.52,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Oorja Choudhary,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0),Segment A,"Jodhpur, Jharkhand",113.77.238.144,Log Data,,Firewall
2023-05-18 20:38:24,168.149.2.208,135.1.148.148,22195,1767,ICMP,1119,Data,HTTP,"Officiis dolore perferendis expedita. Dolorum ut assumenda inventore pariatur perspiciatis.
Exercitationem officiis cum accusantium.",,16.32,,DDoS,Known Pattern B,Blocked,Medium,Anay Chad,Mozilla/5.0 (Android 4.0; Mobile; rv:8.0) Gecko/8.0 Firefox/8.0,Segment A,"Kota, Karnataka",58.248.64.77,,,Server
2020-08-31 18:35:09,33.128.57.70,57.57.66.18,52884,41789,TCP,445,Data,DNS,Vel quae quos esse. Inventore doloribus sed deleniti. Minus impedit id.,IoC Detected,28.16,,Malware,Known Pattern B,Ignored,High,Reyansh Savant,Opera/8.65.(Windows NT 4.0; uk-UA) Presto/2.9.161 Version/10.00,Segment C,"Navi Mumbai, Rajasthan",,,Alert Data,Server
2022-01-27 22:13:15,104.139.240.105,126.214.23.248,63406,51046,TCP,337,Control,FTP,"Explicabo facere fugiat nesciunt.
Amet quidem aspernatur voluptatem laborum. Ut sint explicabo aspernatur error autem rerum libero.",IoC Detected,65.8,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Kashvi Halder,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.0),Segment B,"Jalgaon, Mizoram",,,Alert Data,Server
2023-10-03 02:19:05,176.152.236.104,160.39.14.92,23196,9518,UDP,1455,Data,HTTP,"Nam sunt libero voluptatum.
Minima enim voluptas et neque.
Consequatur unde laudantium ipsa repellat. Alias totam nesciunt eaque.",,59.82,,Intrusion,Known Pattern A,Ignored,High,Rhea Dalal,Opera/9.83.(X11; Linux x86_64; lg-UG) Presto/2.9.169 Version/11.00,Segment C,"Kolkata, Madhya Pradesh",,,,Server
2020-09-20 15:59:00,10.85.217.218,21.69.89.61,19316,56036,ICMP,842,Control,DNS,Amet adipisci vitae sed. Amet doloremque accusamus doloremque voluptatum cumque nesciunt. Aspernatur libero saepe aliquid corrupti.,,43.56,,DDoS,Known Pattern A,Ignored,High,Divit Vora,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/45.0.884.0 Safari/535.0",Segment B,"Hyderabad, Sikkim",186.91.121.178,Log Data,,Firewall
2020-08-26 13:36:54,198.245.188.225,172.188.203.36,27674,6735,TCP,643,Data,DNS,Alias at repellendus sit deleniti minus reiciendis. Reiciendis ipsum repudiandae libero repudiandae ipsa. Quo excepturi cum libero quis.,IoC Detected,50.33,,DDoS,Known Pattern B,Ignored,Medium,Taran Sharma,"Mozilla/5.0 (Linux; Android 2.3.3) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/43.0.880.0 Safari/536.0",Segment B,"Meerut, Madhya Pradesh",,Log Data,,Server
2023-04-18 22:59:11,76.199.117.209,67.35.79.176,38129,5925,TCP,267,Data,HTTP,A harum eveniet officiis voluptatum ex ex id. Iusto perferendis commodi adipisci reiciendis voluptas quibusdam. Quae harum vel voluptates officia qui.,IoC Detected,39.43,,Malware,Known Pattern B,Ignored,High,Darshit Dave,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.1),Segment A,"Raebareli, Meghalaya",141.0.169.91,Log Data,,Server
2020-12-21 14:24:52,213.202.194.28,144.144.187.108,49308,37250,ICMP,692,Control,HTTP,"Repellendus harum et laboriosam architecto itaque. Cum placeat commodi maxime.
Quibusdam debitis molestias laboriosam fugiat sequi.",,1.91,,Malware,Known Pattern A,Logged,High,Myra Wali,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.1),Segment C,"Uluberia, Himachal Pradesh",216.0.14.70,,,Firewall
2020-06-09 18:48:39,178.109.163.6,187.178.158.151,30384,34960,UDP,487,Data,FTP,Provident odio occaecati et laborum quia. Eum dignissimos sit libero temporibus. Quibusdam ut quod molestias necessitatibus.,,20.64,,Malware,Known Pattern B,Blocked,High,Himmat Basak,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/5.1),Segment C,"Shivpuri, Gujarat",,,Alert Data,Server
2020-04-05 10:35:50,28.205.158.95,58.213.46.146,31481,24994,UDP,1049,Data,DNS,Reprehenderit libero accusantium sit maiores id quia porro. Ipsum optio iste doloremque dolor a excepturi sint. Cum a praesentium suscipit molestiae suscipit incidunt pariatur.,,77.79,,DDoS,Known Pattern A,Blocked,Medium,Lavanya Mann,Opera/8.96.(X11; Linux x86_64; szl-PL) Presto/2.9.184 Version/10.00,Segment A,"Belgaum, Goa",,,,Server
2021-09-29 05:33:16,202.52.135.112,191.169.48.51,57883,47283,UDP,146,Control,HTTP,Soluta tempore quia inventore. Cupiditate quaerat modi iure harum vero beatae. Amet ab similique omnis alias eaque saepe.,IoC Detected,77.19,,Malware,Known Pattern B,Logged,High,Siya Ahluwalia,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.1),Segment B,"Kottayam, Tamil Nadu",32.251.12.203,Log Data,Alert Data,Server
2021-09-15 02:19:14,222.8.16.32,206.204.74.116,62273,51064,UDP,456,Data,DNS,Voluptatem dolore dolorum fugit praesentium. Omnis qui sed voluptatibus. Error ipsum non optio similique.,,28.32,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Gokul Lall,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_9; rv:1.9.4.20) Gecko/4819-12-28 09:51:21 Firefox/3.8,Segment C,"Aligarh, Andhra Pradesh",7.235.94.32,,,Firewall
2021-10-21 21:46:30,43.0.176.34,209.149.216.102,23314,24836,UDP,1419,Control,HTTP,"Quae quo natus error illo. Quaerat quibusdam adipisci aperiam.
Porro ratione consectetur quibusdam. Natus qui iure earum. Provident similique aspernatur dolores architecto beatae quasi.",,4.75,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Madhav Madan,Opera/8.16.(Windows CE; mhr-RU) Presto/2.9.170 Version/12.00,Segment C,"Aurangabad, Tripura",,,Alert Data,Server
2021-01-08 17:50:35,157.253.49.212,23.24.159.146,58381,51849,ICMP,1036,Control,DNS,"Aliquam aperiam sint impedit. Voluptatibus neque occaecati quaerat non.
Deserunt dolorem voluptates voluptates voluptate. Voluptate perferendis laudantium vero quod nulla.",,72.03,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Saksham Sachdev,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/51.0.861.0 Safari/534.0",Segment C,"Tirupati, Punjab",181.173.191.198,,,Firewall
2020-11-18 03:37:21,113.114.135.113,204.113.243.147,26337,31234,TCP,559,Control,HTTP,"Natus ratione consectetur sapiente unde nobis.
Occaecati enim beatae expedita. Nulla sit similique sit iste expedita illum. Quas facilis autem eaque inventore assumenda provident.",,76.41,,DDoS,Known Pattern B,Blocked,Medium,Aayush Chopra,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.1),Segment C,"Agartala, West Bengal",136.18.126.190,,Alert Data,Firewall
2021-04-02 14:58:59,159.236.73.112,220.148.21.144,14106,63876,TCP,1198,Data,DNS,Non recusandae ipsum aliquid. Minima corporis quod omnis. Modi laborum laudantium deleniti nesciunt repellat deserunt.,IoC Detected,36.51,,DDoS,Known Pattern A,Ignored,Low,Anay Venkatesh,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_0; rv:1.9.2.20) Gecko/5648-02-28 07:10:37 Firefox/3.8,Segment B,"Bihar Sharif, Madhya Pradesh",,Log Data,,Server
2020-11-09 23:36:44,179.184.41.98,38.68.118.125,32471,23062,TCP,1085,Data,DNS,Ducimus saepe accusamus quod ex similique. Numquam rem laboriosam ipsam. Asperiores ducimus quo distinctio iste illo.,IoC Detected,66.2,,Malware,Known Pattern B,Ignored,High,Aarna Yadav,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/47.0.866.0 Safari/532.2",Segment A,"Hindupur, Sikkim",,,,Server
2020-01-01 18:19:28,73.139.105.200,118.244.174.52,30004,34649,TCP,983,Data,FTP,Voluptate aliquam maiores molestias repudiandae delectus repellendus. Ad dolorem illum in. Doloremque distinctio eius aut minima dignissimos minima cupiditate.,,59.33,,Intrusion,Known Pattern A,Logged,Low,Anika Lala,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.50.6 (KHTML, like Gecko) Version/5.1 Safari/535.50.6",Segment C,"Ambarnath, Haryana",,,Alert Data,Server
2020-11-12 16:11:10,162.47.85.158,214.71.155.242,56580,30810,ICMP,1345,Data,DNS,Cumque modi porro eos totam. Itaque temporibus amet facere officiis consequatur. Provident veniam quae commodi iusto commodi sed.,IoC Detected,47.1,,DDoS,Known Pattern B,Blocked,High,Azad Sant,"Mozilla/5.0 (Linux; Android 3.2.6) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.857.0 Safari/531.2",Segment C,"Gwalior, Himachal Pradesh",,Log Data,Alert Data,Server
2021-05-30 12:51:07,97.161.158.221,164.243.202.141,58357,32588,ICMP,1217,Control,DNS,Nisi autem earum fugit laboriosam hic quisquam ad. Blanditiis qui eveniet numquam ab porro explicabo. Quaerat nesciunt inventore animi neque nobis. Pariatur harum sit provident.,IoC Detected,19.99,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Rohan Divan,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_6) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/49.0.847.0 Safari/532.2",Segment C,"Jhansi, Punjab",2.108.178.253,,,Server
2022-08-05 11:18:19,187.179.175.3,162.130.193.231,7498,24925,UDP,1411,Data,HTTP,Quam totam eligendi voluptatem unde quas. Inventore laboriosam hic illum fugit dicta suscipit. Cum exercitationem corrupti dolores id exercitationem.,IoC Detected,3.49,,Intrusion,Known Pattern B,Blocked,Low,Zain Bali,Mozilla/5.0 (Android 10; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0,Segment B,"Ulhasnagar, West Bengal",,,Alert Data,Firewall
2021-12-30 16:14:11,125.203.32.158,153.155.83.40,46290,13261,UDP,92,Control,HTTP,"Officia iure laboriosam maxime. Blanditiis corporis illum aut. Dolorem dignissimos reiciendis nulla.
Impedit provident est. Inventore natus cum asperiores corporis minima quidem nobis.",,50.74,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Gokul Thaman,Opera/9.92.(Windows NT 5.01; mai-IN) Presto/2.9.187 Version/10.00,Segment B,"Srikakulam, Jharkhand",41.90.36.61,Log Data,Alert Data,Server
2020-08-22 09:54:02,31.93.193.52,71.185.212.49,16669,38803,UDP,610,Data,DNS,"Quam eaque ipsa atque. Similique fugiat id cum.
Nisi quidem quibusdam cumque maiores blanditiis. Dolor voluptatum quo repellat excepturi. Id aperiam nesciunt. Suscipit voluptatum esse aut.",IoC Detected,46.82,,Malware,Known Pattern A,Logged,Medium,Nehmat Sridhar,Mozilla/5.0 (Windows NT 5.0; lv-LV; rv:1.9.2.20) Gecko/7707-09-06 02:21:18 Firefox/8.0,Segment C,"Pudukkottai, Uttarakhand",,,Alert Data,Server
2022-11-07 16:00:44,121.70.13.103,212.248.225.234,59284,24367,ICMP,511,Control,FTP,"Mollitia illo maiores optio. Illo reiciendis laborum officiis odio deserunt omnis. In similique nulla ad.
Assumenda occaecati nostrum officia quae rem fugit.",IoC Detected,39.94,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Dhruv Khosla,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; es-PR) AppleWebKit/535.48.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.48.7",Segment C,"Srikakulam, Nagaland",,,,Server
2020-12-22 14:44:57,51.201.87.133,99.172.11.46,63576,51138,ICMP,723,Data,HTTP,"Enim quidem error. Iste at amet commodi. Quaerat dolore quam culpa vitae. Ullam dignissimos dolore occaecati labore tenetur recusandae distinctio.
Voluptatum corrupti ratione ratione.",IoC Detected,24.15,Alert Triggered,Malware,Known Pattern A,Logged,High,Yashvi Dhar,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.1),Segment A,"Raebareli, Tripura",210.19.53.118,Log Data,,Firewall
2021-05-31 15:34:38,93.160.46.16,80.211.4.224,29654,65519,TCP,608,Control,FTP,Quia officiis dolore perspiciatis harum delectus. Provident fugit beatae maiores cumque quibusdam.,,43.28,,Intrusion,Known Pattern A,Ignored,Low,Tara Choudhry,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.1),Segment B,"Darbhanga, Goa",120.123.126.88,,Alert Data,Server
2020-12-06 04:00:41,181.80.202.10,26.70.12.206,28439,41146,TCP,829,Control,HTTP,Aut praesentium a id repellat. Quidem consequatur consequuntur incidunt ipsum aspernatur laborum. Corporis consectetur totam quisquam quos accusamus.,,53.38,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Ryan Chada,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.1),Segment B,"Surendranagar Dudhrej, Madhya Pradesh",168.11.4.60,,,Server
2023-08-04 14:54:25,85.140.29.181,170.1.201.74,21468,6082,TCP,422,Data,DNS,"Ducimus quia odio delectus error. Perferendis est porro officia. Veniam non in. Quaerat dolorum accusantium libero eveniet.
Reprehenderit nulla eos quam eligendi. Ut maiores debitis reiciendis.",,38.37,,DDoS,Known Pattern A,Blocked,Low,Gatik Sarin,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_6; rv:1.9.5.20) Gecko/4876-11-27 06:33:08 Firefox/8.0,Segment A,"Morbi, Karnataka",,,,Server
2023-03-16 17:33:07,14.7.154.53,82.177.164.97,20958,49795,UDP,901,Data,FTP,Praesentium qui ducimus ipsam ad tempore fugit. Eum aliquid soluta facilis. Maxime reprehenderit doloremque. Commodi suscipit illo ipsa.,,8.27,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Umang Karpe,Mozilla/5.0 (Android 4.2; Mobile; rv:36.0) Gecko/36.0 Firefox/36.0,Segment B,"Guna, Uttar Pradesh",,Log Data,,Firewall
2021-05-07 08:51:55,172.229.222.20,123.90.107.179,58001,50048,UDP,1346,Control,FTP,Enim quas et minima aliquid quidem illo. Porro quod dolorem ea eveniet eveniet error. Vel quisquam ratione reprehenderit neque nisi. Vitae omnis alias sequi numquam facilis iste.,,10.85,Alert Triggered,Malware,Known Pattern B,Logged,High,Kartik Majumdar,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_6 rv:2.0; fur-IT) AppleWebKit/532.43.5 (KHTML, like Gecko) Version/5.0.2 Safari/532.43.5",Segment A,"Bhiwandi, Karnataka",,Log Data,Alert Data,Server
2020-03-20 22:33:05,16.154.155.183,154.73.76.127,34736,31269,ICMP,547,Data,DNS,"Aliquid architecto tempora nobis velit. Quaerat harum quos nisi eveniet. Sunt et deserunt perspiciatis consectetur magnam molestias itaque.
Iure odit ut enim possimus tempora.",,56.54,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Ranbir Sahni,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/5652-10-17 01:44:55 Firefox/3.8,Segment B,"Ludhiana, Tripura",,Log Data,Alert Data,Server
2020-02-09 15:45:25,39.95.181.74,73.131.120.53,62069,14342,ICMP,1392,Data,FTP,"Ipsam consequatur et nam. Voluptatum libero ab voluptates. Quisquam culpa inventore nulla dolor.
Eius voluptates iure nostrum tempora doloribus.",IoC Detected,91.22,Alert Triggered,Malware,Known Pattern B,Logged,Low,Shamik Bhatt,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_8) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/29.0.894.0 Safari/536.2",Segment A,"Ichalkaranji, Jharkhand",,,Alert Data,Server
2021-11-21 07:59:10,55.221.124.18,145.146.30.167,49380,9662,UDP,503,Control,HTTP,Reiciendis iste ipsam voluptatem inventore doloribus. Eligendi nulla recusandae expedita. Debitis nisi voluptates.,,61.48,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Diya Lala,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/5.0),Segment B,"Proddatur, Assam",133.80.216.160,Log Data,Alert Data,Server
2020-05-21 08:05:49,168.240.209.152,213.249.131.11,27412,45172,UDP,186,Control,DNS,"Repellendus possimus porro ipsa harum sit praesentium. Recusandae placeat eius quisquam minima aliquam iusto.
Sapiente ex quod corporis facilis maiores.",,36.18,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Reyansh Dewan,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/4.1),Segment A,"Tirunelveli, Rajasthan",212.182.41.83,,,Server
2022-07-13 04:47:44,180.10.184.116,76.139.129.104,62141,15456,UDP,973,Control,DNS,Ex temporibus facilis unde architecto architecto corrupti deleniti. Omnis quis aut impedit recusandae ipsa at. Minima suscipit pariatur iusto blanditiis.,IoC Detected,95.01,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Zara Ramesh,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),Segment C,"Dhule, Himachal Pradesh",,,,Server
2023-01-27 04:24:44,142.106.119.90,120.237.206.5,19721,64380,ICMP,271,Data,DNS,"In alias accusamus saepe quo perspiciatis reprehenderit. Saepe laborum tempora quam.
Blanditiis blanditiis nulla omnis cum. Libero occaecati illo molestias est.",,66.86,,Malware,Known Pattern A,Logged,Low,Saanvi Dubey,Opera/9.65.(Windows 95; gd-GB) Presto/2.9.185 Version/11.00,Segment A,"Dehradun, Rajasthan",184.158.108.239,Log Data,,Server
2021-11-05 09:27:54,72.69.226.250,102.31.246.87,54091,33088,UDP,443,Control,FTP,Earum reprehenderit odio. Non odit ullam sapiente nisi error adipisci. Eligendi aspernatur deleniti odio deleniti ex distinctio voluptatem.,,88.93,,DDoS,Known Pattern B,Logged,High,Amira Hari,Opera/9.79.(X11; Linux x86_64; is-IS) Presto/2.9.183 Version/12.00,Segment A,"Anantapuram, Meghalaya",,,,Firewall
2023-01-04 01:57:45,29.151.44.106,95.178.163.48,5534,19876,ICMP,604,Control,HTTP,Magni repudiandae reiciendis quam iste. Maxime dignissimos temporibus officiis a aspernatur.,IoC Detected,96.28,,Intrusion,Known Pattern B,Ignored,High,Shalv Bhatnagar,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2837-01-23 22:29:18 Firefox/3.6.1,Segment B,"Sonipat, Chhattisgarh",11.254.114.29,,,Server
2022-11-10 07:04:53,99.148.125.243,162.188.187.136,50136,60910,UDP,1057,Data,DNS,Nam minima labore incidunt illum. Amet maiores corporis neque sed. Doloribus nam animi laboriosam nobis commodi.,IoC Detected,7.99,,DDoS,Known Pattern A,Blocked,High,Anay Bhandari,Mozilla/5.0 (Windows CE; et-EE; rv:1.9.2.20) Gecko/2491-08-01 14:57:19 Firefox/3.8,Segment C,"Kozhikode, West Bengal",,Log Data,Alert Data,Firewall
2020-09-30 09:49:23,95.36.14.106,218.192.66.16,3595,45206,TCP,1395,Data,DNS,Nesciunt aliquid delectus possimus rem labore. Impedit recusandae maxime est. Sed non consequuntur asperiores magnam.,,41.38,,Malware,Known Pattern B,Logged,High,Amira Shukla,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.0),Segment A,"Pudukkottai, Assam",39.51.156.16,,,Server
2023-10-08 22:12:27,213.6.140.228,167.62.142.199,60659,38329,ICMP,390,Data,DNS,"Pariatur repudiandae ipsum. Aperiam soluta earum labore doloribus quos. Minus adipisci iusto itaque.
Odio aperiam quod neque.",IoC Detected,5.68,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Abram Som,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; hak-TW) AppleWebKit/533.26.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.26.1",Segment C,"Bijapur, Nagaland",103.30.95.187,Log Data,Alert Data,Firewall
2021-03-05 21:41:46,181.188.49.201,178.152.93.110,50939,20180,UDP,1497,Control,FTP,Accusantium consequatur et. Nisi eos porro natus error praesentium. Mollitia dicta commodi molestiae ipsam laborum adipisci.,IoC Detected,59.83,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Divit Kapoor,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; mt-MT) AppleWebKit/535.4.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6535.4.5",Segment A,"Jaunpur, Madhya Pradesh",144.213.255.229,Log Data,,Server
2022-06-03 17:19:06,195.192.154.76,188.124.210.121,5229,30559,TCP,1482,Data,DNS,Praesentium odio nemo repellendus hic maxime. Aliquid deleniti voluptatem veritatis et aut accusantium.,IoC Detected,42.81,,Intrusion,Known Pattern A,Ignored,Medium,Aniruddh Gaba,Opera/9.79.(X11; Linux i686; fo-FO) Presto/2.9.176 Version/11.00,Segment A,"Shivpuri, Haryana",,Log Data,Alert Data,Firewall
2022-08-12 13:40:00,39.80.150.75,170.27.147.90,34522,19388,UDP,1048,Control,HTTP,"Aut distinctio ab fuga iure. Consectetur voluptas voluptate incidunt nulla.
Excepturi similique quo quidem velit autem expedita.",IoC Detected,84.68,,Malware,Known Pattern A,Blocked,High,Nirvaan Gandhi,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/56.0.867.0 Safari/535.0",Segment C,"Mau, Haryana",,Log Data,Alert Data,Server
2023-05-18 04:28:30,154.156.70.60,176.174.73.182,53083,7751,UDP,1104,Data,DNS,A dolorem molestias labore. Reiciendis omnis aliquid culpa dolore ipsum tempora.,,16.4,,Malware,Known Pattern A,Logged,Medium,Armaan Mannan,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/28.0.800.0 Safari/536.1",Segment A,"Aurangabad, Chhattisgarh",,Log Data,,Firewall
2022-12-22 01:05:31,208.32.203.205,199.173.129.31,4572,45539,TCP,433,Control,HTTP,Nesciunt officia necessitatibus ratione incidunt reiciendis iure hic. Quo pariatur ipsam repudiandae magnam tenetur accusantium. Magnam a accusantium quisquam eaque.,IoC Detected,69.15,,DDoS,Known Pattern A,Blocked,Low,Dhanuk Bala,Opera/9.22.(X11; Linux i686; dz-BT) Presto/2.9.178 Version/10.00,Segment B,"Ghaziabad, Haryana",,,Alert Data,Firewall
2020-05-20 11:14:12,75.254.162.238,223.130.182.197,1461,35876,UDP,1417,Control,HTTP,Vel sint dolores nisi. Delectus commodi provident molestias nam. Similique nisi ratione soluta autem itaque.,,24.7,Alert Triggered,DDoS,Known Pattern A,Logged,High,Taimur Wason,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.0),Segment C,"Kolhapur, Manipur",81.41.2.19,,Alert Data,Server
2022-04-01 15:05:39,65.45.152.227,24.89.164.109,25408,8946,UDP,1072,Control,DNS,"Dignissimos cupiditate culpa vel consequuntur. Consequuntur eius distinctio veritatis vero.
Aliquam nisi consequuntur eveniet labore commodi.",,98.44,,Malware,Known Pattern A,Logged,Medium,Romil Loke,"Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/31.0.841.0 Safari/533.1",Segment B,"Raichur, Odisha",,,Alert Data,Firewall
2020-03-16 07:48:13,4.141.211.249,223.89.228.156,39610,5366,TCP,1328,Control,HTTP,"Ad iure voluptas. Labore repudiandae minus tempore. Ipsa repellat non.
Beatae ducimus quaerat.
Ut rerum minima commodi velit. Ipsum voluptate quis autem id.",,78.1,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Hrishita Luthra,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.0),Segment C,"Aizawl, Goa",150.170.3.50,,Alert Data,Firewall
2021-08-29 09:11:50,191.158.118.216,27.59.53.179,24460,35903,UDP,1251,Control,DNS,Ut libero id dicta aliquid temporibus quis debitis. Consequatur iure ut optio dolor.,IoC Detected,9.39,,DDoS,Known Pattern A,Logged,Low,Samar Madan,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6; rv:1.9.2.20) Gecko/2934-05-25 09:01:13 Firefox/3.8,Segment C,"Ambala, Kerala",69.164.226.162,Log Data,Alert Data,Server
